b'type',b'category',b'subcategory',b'sizing',b'month_name',b'month_number',b'year_',b'tactical',b'barrel_length',b'trigger_action',b'quantity',b'amount'
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Sep,9,2020,N,18.5,OTHER,3,399.7
Firearms,Shotgun,Semiautomatic,410 GA,Aug,8,2020,Y,28,OTHER,34,14902.23
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,14.5,OTHER,262,96216.74
Firearms,Shotgun,Bolt Action,20 GA,Dec,12,2020,N,22,OTHER,165,95481.65
Firearms,Shotgun,Pump Action,410 GA,Aug,8,2020,N,18.5,OTHER,73,24327.52
Firearms,Shotgun,Pump Action,28 GA,Jan,1,2020,N,25,OTHER,18,13044.84
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2020,N,31,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Oct,10,2020,N,,OTHER,25,8580.22
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2020,Y,18,OTHER,96,24701.78
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,32,OTHER,33,13396.91
Firearms,Shotgun,Pump Action,410 GA,Sep,9,2020,N,26,OTHER,232,44998.35
Firearms,Shotgun,Semiautomatic,410 GA,Feb,2,2020,Y,28,OTHER,30,12591.4
Firearms,Shotgun,Single Shot,20 GA,Jul,7,2020,N,20,OTHER,169,15731.59
Firearms,Shotgun,Pump Action,410 GA,Nov,11,2020,N,18.5,OTHER,82,25232.79
Firearms,Shotgun,Over/Under,28 GA,May,5,2020,N,30,OTHER,4,8048
Firearms,Shotgun,Semiautomatic,OTHER,Nov,11,2020,Y,,OTHER,39,32818.5
Firearms,Shotgun,Side By Side,28 GA,Feb,2,2020,N,26,OTHER,1,693.51
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2020,Y,24,OTHER,160,131880.1
Firearms,Shotgun,Side By Side,12 GA,Apr,4,2020,N,,OTHER,27,22112.26
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2020,Y,20,OTHER,73,26486.39
Firearms,Shotgun,Single Shot,12 GA,Oct,10,2020,N,30,OTHER,13,14852.96
Firearms,Shotgun,Single Shot,12 GA,Jun,6,2020,N,26,OTHER,122,17308.44
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2020,N,26,OTHER,145,20091.32
Firearms,Shotgun,Over/Under,20 GA,Jan,1,2020,N,26,OTHER,347,173156.4
Firearms,Shotgun,Semiautomatic,16 GA,Nov,11,2020,N,28,OTHER,85,69919.84
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,Y,20,OTHER,2236,590275.57
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,N,26,OTHER,882,449203.14
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2020,N,,OTHER,973,710682.55
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,Y,18.5,OTHER,3122,817629.67
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2020,N,22,OTHER,280,102498.05
Firearms,Shotgun,Semiautomatic,10 GA,Nov,11,2020,N,,OTHER,0,0
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2020,N,32,OTHER,7,10190.13
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2020,N,3,OTHER,10,5660
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,N,,OTHER,1449,371003.01
Firearms,Shotgun,Single Shot,410 GA,Jul,7,2020,N,,OTHER,1285,178732.94
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2020,N,28,OTHER,933,477891.54
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2020,N,21,OTHER,132,32924.31
Firearms,Shotgun,Over/Under,20 GA,Oct,10,2020,N,28,OTHER,652,522999.45
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,N,26,OTHER,1333,1137245.44
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2020,N,30,OTHER,69,84192.45
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,N,24,OTHER,162,77421.93
Firearms,Shotgun,Semiautomatic,410 GA,Nov,11,2020,N,28,OTHER,341,168755.2
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,N,20,OTHER,36,10960.5
Firearms,Shotgun,Single Shot,12 GA,Feb,2,2020,N,26,OTHER,51,6557.41
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,18.5,OTHER,83,49232.92
Firearms,Shotgun,Pump Action,410 GA,Dec,12,2020,N,20,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,NA,,OTHER,35,511.85
Firearms,Shotgun,Side By Side,12 GA,Mar,3,2020,N,,OTHER,20,16026.66
Firearms,Shotgun,Over/Under,410 GA,Oct,10,2020,N,26,OTHER,112,58956.74
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,22,OTHER,73,43602.88
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,N,34,OTHER,3,3180.08
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,32,OTHER,26,10565.29
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2020,N,28,OTHER,232,93499.7
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,18.5,OTHER,4337,1476207.48
Firearms,Shotgun,Pump Action,410 GA,Mar,3,2020,Y,14.3,OTHER,330,106369.45
Firearms,Shotgun,Bolt Action,12 GA,Dec,12,2020,N,,OTHER,94,54083.7
Firearms,Shotgun,Single Shot,12 GA,Jul,7,2020,N,28,OTHER,85,27277.04
Firearms,Shotgun,Over/Under,20 GA,Apr,4,2020,N,26,OTHER,735,274286.02
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,N,28,OTHER,5826,3689599.69
Firearms,Shotgun,Over/Under,410 GA,Dec,12,2020,N,,OTHER,344,175991.08
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,Y,,OTHER,5288,1740061.46
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2020,N,22,OTHER,561,181231.85
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,Y,18,OTHER,2517,637962.73
Firearms,Shotgun,Semiautomatic,28 GA,Feb,2,2020,N,27,OTHER,3,2831.85
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,N,28,OTHER,1931,478292.08
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2020,N,26,OTHER,803,184083.27
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,Y,20,OTHER,2165,682600.81
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,20,OTHER,1747,489273.44
Firearms,Shotgun,Lever Action,410 GA,May,5,2020,N,22,OTHER,1,618.52
Firearms,Shotgun,Semiautomatic,16 GA,Jun,6,2020,N,26,OTHER,33,42389.97
Firearms,Shotgun,Single Shot,20 GA,Apr,4,2020,N,23,OTHER,15,1765.57
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2020,Y,22,OTHER,26,12998.7
Firearms,Shotgun,Single Shot,20 GA,Mar,3,2020,N,20,OTHER,65,6060.15
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,Y,18,OTHER,1444,909085.95
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2020,N,26,OTHER,165,145816.82
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2020,N,,OTHER,331,73609.32
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,,OTHER,1368,321604.17
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2020,N,32,OTHER,189,347441.3
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Jun,6,2020,N,18.5,OTHER,373,50032.77
Firearms,Shotgun,Single Shot,20 GA,Mar,3,2020,N,26,OTHER,1041,147829.57
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,N,24,OTHER,374,202000.57
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2020,N,18,OTHER,430,108611.35
Firearms,Shotgun,Over/Under,20 GA,Jun,6,2020,N,30,OTHER,31,49169.99
Firearms,Shotgun,Semiautomatic,28 GA,Mar,3,2020,N,27,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Oct,10,2020,N,28,OTHER,29,21253.46
Firearms,Shotgun,Side By Side,12 GA,Apr,4,2020,Y,26,OTHER,7,4085.75
Firearms,Shotgun,Pump Action,28 GA,Jul,7,2020,N,25,OTHER,0,0
Firearms,Shotgun,Semiautomatic,16 GA,Aug,8,2020,N,28,OTHER,59,75201
Firearms,Shotgun,Single Shot,12 GA,Sep,9,2020,N,34,OTHER,49,61513.96
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2020,N,,OTHER,1400,443457.88
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,Y,20,OTHER,1912,506626.07
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2020,Y,18.5,OTHER,2784,790822.83
Firearms,Shotgun,Pump Action,410 GA,Jun,6,2020,N,18.5,OTHER,266,80717.26
Firearms,Shotgun,Side By Side,28 GA,Feb,2,2020,N,28,OTHER,52,36481.85
Firearms,Shotgun,Single Shot,20 GA,Jun,6,2020,N,,OTHER,559,59005.61
Firearms,Shotgun,Semiautomatic,410 GA,Mar,3,2020,N,28,OTHER,150,68561.7
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,N,26,OTHER,30,12613.52
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2020,N,30,OTHER,515,663732.2
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2020,N,18.5,OTHER,149,45968.7
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2020,N,20,OTHER,167,15579.77
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2020,Y,18,OTHER,304,69917.98
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2020,Y,20,OTHER,24,9495.63
Firearms,Shotgun,Over/Under,28 GA,Feb,2,2020,N,32,OTHER,5,12245
Firearms,Shotgun,Pump Action,410 GA,Jan,1,2020,N,20,OTHER,34,10186.92
Firearms,Shotgun,Over/Under,410 GA,Aug,8,2020,N,30,OTHER,7,15118.95
Firearms,Shotgun,Semiautomatic,410 GA,Feb,2,2020,N,,OTHER,52,40262.73
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,Y,14.4,OTHER,537,176538.5
Firearms,Shotgun,Single Shot,12 GA,Dec,12,2020,N,,OTHER,697,104478.1
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,14.4,OTHER,1032,360197.54
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2020,N,28,OTHER,1,127.95
Firearms,Shotgun,Semiautomatic,16 GA,Oct,10,2020,N,26,OTHER,64,83223.78
Firearms,Shotgun,Over/Under,16 GA,Mar,3,2020,N,,OTHER,70,40454.12
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,NA,,OTHER,18,325.1
Firearms,Shotgun,Side By Side,20 GA,May,5,2020,Y,20,OTHER,5,3692.04
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,N,20,OTHER,14,4179.44
Firearms,Shotgun,Semiautomatic,16 GA,Jan,1,2020,N,26,OTHER,13,16797
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,Y,30,OTHER,25,8729.3
Firearms,Shotgun,Semiautomatic,16 GA,Jan,1,2020,N,28,OTHER,26,33664.99
Firearms,Shotgun,Single Shot,20 GA,Jun,6,2020,N,26,OTHER,542,83642.91
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,Y,18.5,OTHER,689,207442.42
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,N,24,OTHER,682,236188.75
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,N,24,OTHER,235,70327.91
Firearms,Shotgun,Pump Action,410 GA,Apr,4,2020,N,18.5,OTHER,385,121842.87
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2020,N,32,OTHER,199,396515.31
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,28,OTHER,1576,428077.67
Firearms,Shotgun,Side By Side,12 GA,Oct,10,2020,Y,20,OTHER,191,153093.11
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,N,18,OTHER,568,109995.93
Firearms,Shotgun,Single Shot,12 GA,Feb,2,2020,N,28,OTHER,131,32720.72
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,N,24,OTHER,379,143714.55
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2020,N,22,OTHER,269,71047.88
Firearms,Shotgun,Single Shot,20 GA,Sep,9,2020,N,26,OTHER,857,144477.94
Firearms,Shotgun,Lever Action,410 GA,Jul,7,2020,N,20,OTHER,1106,721790.47
Firearms,Shotgun,Over/Under,20 GA,Nov,11,2020,N,26,OTHER,441,256079.5
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Jul,7,2020,N,18.5,OTHER,121,16215.28
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2020,N,,OTHER,9,2765.26
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,N,30,OTHER,13,4667
Firearms,Shotgun,Over/Under,20 GA,Jul,7,2020,N,32,OTHER,4,10256
Firearms,Shotgun,Side By Side,12 GA,Nov,11,2020,N,,OTHER,36,29386.8
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,20,OTHER,791,341577.42
Firearms,Shotgun,Side By Side,12 GA,Nov,11,2020,N,28,OTHER,168,95051.73
Firearms,Shotgun,Over/Under,20 GA,May,5,2020,N,,OTHER,240,163495.29
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2020,Y,14.5,OTHER,531,224581
Firearms,Shotgun,Semiautomatic,410 GA,Nov,11,2020,Y,28,OTHER,43,18844.72
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,Y,24,OTHER,334,244855.33
Firearms,Shotgun,Over/Under,20 GA,Aug,8,2020,N,28,OTHER,660,471089.94
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,24,OTHER,379,133397.47
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2020,N,,OTHER,156,139040.73
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,N,28,OTHER,1831,821208.44
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,Y,20,OTHER,57,24080.56
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,N,26,OTHER,377,284772.4
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,NA,,OTHER,4314,27703.85
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,Y,20,OTHER,6038,1478074.16
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,N,26,OTHER,511,199098.26
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,N,,OTHER,855,735378.16
Firearms,Shotgun,Single Shot,20 GA,Feb,2,2020,N,20,OTHER,26,2416.74
Firearms,Shotgun,Semiautomatic,410 GA,Dec,12,2020,N,24,OTHER,195,103017.77
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2020,N,24,OTHER,631,214714.34
Firearms,Shotgun,Bolt Action,20 GA,Mar,3,2020,N,22,OTHER,67,39072.68
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,Y,20,OTHER,23,8007.75
Firearms,Shotgun,Semiautomatic,410 GA,Jul,7,2020,N,24,OTHER,35,17759.73
Firearms,Shotgun,Side By Side,410 GA,Dec,12,2020,N,28,OTHER,24,17338.09
Firearms,Shotgun,Lever Action,12 GA,Aug,8,2020,N,18,OTHER,101,37373
Firearms,Shotgun,Side By Side,20 GA,Aug,8,2020,Y,20,OTHER,4,3258.51
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,Y,14,OTHER,13,3084.03
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2020,N,20,OTHER,52,15959.93
Firearms,Shotgun,Over/Under,20 GA,Oct,10,2020,N,30,OTHER,62,95049.84
Firearms,Shotgun,Semiautomatic,410 GA,Mar,3,2020,Y,28,OTHER,15,6446.79
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,Y,19,OTHER,21,6088.95
Firearms,Shotgun,Lever Action,410 GA,Apr,4,2020,N,20,OTHER,418,273072.37
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,,OTHER,5879,1809462.09
Firearms,Shotgun,Over/Under,20 GA,Jan,1,2020,N,,OTHER,353,222819
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2020,N,26,OTHER,1003,209525.05
Firearms,Shotgun,Single Shot,12 GA,Dec,12,2020,N,32,OTHER,26,36057.11
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Dec,12,2020,N,,OTHER,6,2026.99
Firearms,Shotgun,Semiautomatic,28 GA,Aug,8,2020,N,,OTHER,44,52514
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,Y,30,OTHER,0,0
Firearms,Shotgun,Single Shot,20 GA,May,5,2020,N,18,OTHER,88,11672.18
Firearms,Shotgun,Single Shot,12 GA,Sep,9,2020,N,18,OTHER,300,30914.05
Firearms,Shotgun,Single Shot,20 GA,Oct,10,2020,N,18,OTHER,117,16259.45
Firearms,Shotgun,Semiautomatic,410 GA,Aug,8,2020,N,24,OTHER,68,34286.15
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,N,28,OTHER,1045,297206.59
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,Y,18,OTHER,4398,1392382.38
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,Y,,OTHER,1468,830450.54
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,18,OTHER,2183,630512.55
Firearms,Shotgun,Single Shot,20 GA,Jun,6,2020,N,18,OTHER,288,32038.28
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,N,,OTHER,486,152898.84
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,14.4,OTHER,1157,393189.22
Firearms,Shotgun,Semiautomatic,410 GA,Jul,7,2020,N,26,OTHER,266,74327.91
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,N,,OTHER,1509,939805.27
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,Y,18,OTHER,4185,1164918.32
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2020,N,,OTHER,2688,354850.65
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,N,,OTHER,1013,769937.69
Firearms,Shotgun,Over/Under,28 GA,Aug,8,2020,N,26,OTHER,145,85948.57
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,N,28,OTHER,1412,452464.32
Firearms,Shotgun,Side By Side,20 GA,Feb,2,2020,Y,20,OTHER,5,3441.9
Firearms,Shotgun,Semiautomatic,28 GA,Oct,10,2020,N,26,OTHER,27,13893.03
Firearms,Shotgun,Single Shot,12 GA,Jul,7,2020,N,18,OTHER,23,10843.94
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2020,N,20,OTHER,41,12600.95
Firearms,Shotgun,Pump Action,410 GA,Jun,6,2020,N,20,OTHER,24,7147.4
Firearms,Shotgun,Pump Action,10 GA,Jul,7,2020,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,21,OTHER,20,23581.5
Firearms,Shotgun,Pump Action,10 GA,Apr,4,2020,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,N,,OTHER,4314,3401373.75
Firearms,Shotgun,Over/Under,20 GA,Jun,6,2020,N,26,OTHER,468,222354.31
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,Y,,OTHER,6025,2797239.44
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2020,Y,24,OTHER,97,59478.21
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2020,N,26,OTHER,377,93999.13
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,26,OTHER,247,90939.94
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2020,N,28,OTHER,160,72206.31
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,20,OTHER,2313,779811.03
Firearms,Shotgun,Over/Under,16 GA,Nov,11,2020,N,,OTHER,66,36067.33
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2020,N,,OTHER,1718,219585.68
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,N,20,OTHER,211,53534.68
Firearms,Shotgun,Single Shot,12 GA,Aug,8,2020,N,18,OTHER,469,42708.96
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,18,OTHER,82,12080.53
Firearms,Shotgun,Side By Side,16 GA,May,5,2020,N,28,OTHER,13,12805.83
Firearms,Shotgun,Lever Action,410 GA,Nov,11,2020,N,19,OTHER,2,1299.9
Firearms,Shotgun,Lever Action,410 GA,Aug,8,2020,N,,OTHER,5,3040.94
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2020,N,,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Apr,4,2020,N,28,OTHER,5,4789.66
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2020,N,29,OTHER,1,1399
Firearms,Shotgun,Bolt Action,12 GA,Jan,1,2020,N,22,OTHER,21,11624.71
Firearms,Shotgun,Pump Action,410 GA,Sep,9,2020,N,,OTHER,6,3042.45
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,18,OTHER,123,21340.81
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,N,18,OTHER,218,31685.77
Firearms,Shotgun,Semiautomatic,28 GA,Jan,1,2020,N,,OTHER,35,40324
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,28,OTHER,1116,331682.91
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2020,N,,OTHER,551,488364.45
Firearms,Shotgun,Single Shot,410 GA,May,5,2020,N,,OTHER,1439,182273.4
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,N,,OTHER,1876,1262922.04
Firearms,Shotgun,Side By Side,28 GA,Mar,3,2020,N,28,OTHER,49,31022.57
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,N,28,OTHER,273,202501.34
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,Y,20,OTHER,1001,481321.7
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Feb,2,2020,N,,OTHER,20,6607.84
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,Y,,OTHER,2965,1016557.18
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2020,N,28,OTHER,2342,1344592.08
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2020,N,20,OTHER,360,33608.43
Firearms,Shotgun,Single Shot,12 GA,Feb,2,2020,N,34,OTHER,34,56474.72
Firearms,Shotgun,Single Shot,410 GA,May,5,2020,N,26,OTHER,642,101186.97
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,30,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2020,N,24,OTHER,1023,335412.99
Firearms,Shotgun,Pump Action,20 GA,Aug,8,2020,N,24,OTHER,120,42028.78
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,N,26,OTHER,242,94080.5
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2020,N,26,OTHER,460,66551.22
Firearms,Shotgun,Over/Under,28 GA,Sep,9,2020,N,26,OTHER,232,135070.82
Firearms,Shotgun,Semiautomatic,10 GA,Apr,4,2020,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,May,5,2020,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,Oct,10,2020,Y,28,OTHER,58,25415.7
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2020,N,30,OTHER,16,31993.22
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2020,N,24,OTHER,2,3298
Firearms,Shotgun,Pump Action,28 GA,Sep,9,2020,N,26,OTHER,43,24897
Firearms,Shotgun,Semiautomatic,28 GA,Apr,4,2020,N,24,OTHER,16,6501.19
Firearms,Shotgun,Semiautomatic,20 GA,Sep,9,2020,Y,24,OTHER,96,77243.37
Firearms,Shotgun,Semiautomatic,28 GA,Jun,6,2020,N,24,OTHER,24,9689.29
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2020,Y,14.4,OTHER,18,5773.92
Firearms,Shotgun,Single Shot,410 GA,Mar,3,2020,N,18,OTHER,384,34908.11
Firearms,Shotgun,Over/Under,12 GA,Apr,4,2020,N,,OTHER,323,240902.15
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2020,N,28,OTHER,1380,713795.35
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2020,N,24,OTHER,251,78539.89
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2020,N,30,OTHER,395,537612.06
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2020,N,28,OTHER,73,11453.69
Firearms,Shotgun,Side By Side,12 GA,Jan,1,2020,N,,OTHER,26,21372.95
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,,OTHER,2108,662483.99
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,N,20,OTHER,563,207365.03
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,18.5,OTHER,2480,634495.18
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,Y,18.5,OTHER,7598,3839467.73
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,Y,26,OTHER,30,5488.75
Firearms,Shotgun,Side By Side,28 GA,Jan,1,2020,N,28,OTHER,55,41649.12
Firearms,Shotgun,Pump Action,10 GA,May,5,2020,N,,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Jul,7,2020,N,24,OTHER,21,10394.79
Firearms,Shotgun,Pump Action,10 GA,Oct,10,2020,N,,OTHER,62,39748
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2020,Y,14.4,OTHER,94,30912.45
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,N,22,OTHER,83,53363.78
Firearms,Shotgun,Single Shot,12 GA,Jul,7,2020,N,32,OTHER,15,21929.01
Firearms,Shotgun,Pump Action,28 GA,Dec,12,2020,N,25,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,24,OTHER,7,2237.76
Firearms,Shotgun,Pump Action,20 GA,Aug,8,2020,Y,14.5,OTHER,29,12565.99
Firearms,Shotgun,Side By Side,16 GA,Jul,7,2020,N,28,OTHER,12,14104.58
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2020,Y,28,OTHER,10,4208.49
Firearms,Shotgun,Over/Under,28 GA,Oct,10,2020,N,28,OTHER,350,217912.85
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,Y,,OTHER,2824,962620.24
Firearms,Shotgun,Single Shot,410 GA,Aug,8,2020,N,26,OTHER,1522,240010.26
Firearms,Shotgun,Over/Under,28 GA,Jul,7,2020,N,26,OTHER,89,52955.57
Firearms,Shotgun,Pump Action,20 GA,May,5,2020,N,18.5,OTHER,68,20354.89
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2020,N,26,OTHER,431,346315.62
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,N,32,OTHER,33,12341.66
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,N,24,OTHER,871,358219.63
Firearms,Shotgun,Single Shot,410 GA,Mar,3,2020,N,,OTHER,2307,312455.74
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2020,Y,,OTHER,1508,844188.83
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2020,N,26,OTHER,569,361644.1
Firearms,Shotgun,Over/Under,20 GA,Apr,4,2020,N,30,OTHER,19,32901.31
