b'type',b'category',b'subcategory',b'sizing',b'month_name',b'month_number',b'year_',b'tactical',b'barrel_length',b'trigger_action',b'quantity',b'amount'
Firearms,Shotgun,Pump Action,410 GA,May,5,2019,N,24,OTHER,87,25161.74
Firearms,Shotgun,Over/Under,410 GA,Aug,8,2019,N,26,OTHER,45,20639.2
Firearms,Shotgun,Semiautomatic,10 GA,Apr,4,2019,N,26,OTHER,27,35883
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2019,N,22,OTHER,10,1174.5
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2019,Y,28,OTHER,103,30024.51
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2019,N,,OTHER,336,246954.06
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2019,N,24,OTHER,182,53083.63
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2019,Y,14.3,OTHER,101,32019.2
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2019,Y,30,OTHER,73,59322.44
Firearms,Shotgun,Side By Side,410 GA,Jan,1,2019,N,28,OTHER,34,22993.14
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2019,N,,OTHER,283,29673.49
Firearms,Shotgun,Semiautomatic,28 GA,Apr,4,2019,N,26,OTHER,23,11161.64
Firearms,Shotgun,Pump Action,410 GA,Jul,7,2019,Y,14,OTHER,55,13511.32
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2019,N,20,OTHER,25,7226.33
Firearms,Shotgun,Semiautomatic,28 GA,Aug,8,2019,N,28,OTHER,55,28319.89
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2019,N,,OTHER,112,46802.24
Firearms,Shotgun,Over/Under,20 GA,Nov,11,2019,N,32,OTHER,4,10916
Firearms,Shotgun,Semiautomatic,28 GA,Oct,10,2019,N,24,OTHER,22,8959.81
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2019,N,24,OTHER,109,53515.24
Firearms,Shotgun,Side By Side,12 GA,May,5,2019,N,18,OTHER,24,10192.54
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2019,N,20,OTHER,25,20518.47
Firearms,Shotgun,Bolt Action,12 GA,Dec,12,2019,N,,OTHER,32,16175.09
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2019,N,20,OTHER,33,9867.06
Firearms,Shotgun,Over/Under,12 GA,May,5,2019,N,26,OTHER,55,52371.15
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2019,Y,,OTHER,34,5937.79
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2019,N,20,OTHER,290,98685.07
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Dec,12,2019,N,,OTHER,32,10659.35
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2019,N,20,OTHER,16,5077.2
Firearms,Shotgun,Pump Action,12 GA,May,5,2019,Y,24,OTHER,7,2019.85
Firearms,Shotgun,Side By Side,20 GA,Mar,3,2019,Y,,OTHER,75,20595.28
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2019,N,18,OTHER,3,4031.6
Firearms,Shotgun,Pump Action,20 GA,Jun,6,2019,Y,18.5,OTHER,14,4616.72
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2019,N,28,OTHER,223,120070.66
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2019,Y,19,OTHER,2,1494
Firearms,Shotgun,Side By Side,20 GA,Oct,10,2019,Y,20,OTHER,5,3785.49
Firearms,Shotgun,Side By Side,12 GA,Jun,6,2019,N,,OTHER,8,6433.89
Firearms,Shotgun,Single Shot,20 GA,Jun,6,2019,N,20,OTHER,34,3190.27
Firearms,Shotgun,Semiautomatic,16 GA,Oct,10,2019,N,28,OTHER,25,32532.1
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2019,Y,30,OTHER,86,61524.22
Firearms,Shotgun,Side By Side,12 GA,May,5,2019,N,,OTHER,17,14462.45
Firearms,Shotgun,Side By Side,20 GA,Feb,2,2019,Y,20,OTHER,7,5117.82
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2019,Y,24,OTHER,20,13999.8
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2019,Y,14,OTHER,99,38178.57
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2019,Y,12,OTHER,20,19009
Firearms,Shotgun,Over/Under,410 GA,Jun,6,2019,N,,OTHER,20,10432.92
Firearms,Shotgun,Semiautomatic,28 GA,Dec,12,2019,N,26,OTHER,38,18402.23
Firearms,Shotgun,Over/Under,410 GA,Sep,9,2019,N,,OTHER,97,41782.1
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2019,N,20,OTHER,16,4789.63
Firearms,Shotgun,Lever Action,12 GA,Oct,10,2019,NA,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,Feb,2,2019,Y,28,OTHER,11,4537.75
Firearms,Shotgun,Pump Action,410 GA,Dec,12,2019,Y,14,OTHER,57,14221.32
Firearms,Shotgun,Lever Action,12 GA,Dec,12,2019,N,18,OTHER,33,16272.93
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,May,5,2019,N,,OTHER,14,4669.1
Firearms,Shotgun,Semiautomatic,28 GA,Nov,11,2019,N,,OTHER,22,26096.84
Firearms,Shotgun,Side By Side,12 GA,Dec,12,2019,N,20,OTHER,1,1208.1
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2019,Y,18.5,OTHER,47,14843.86
Firearms,Shotgun,Semiautomatic,10 GA,Feb,2,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,12 GA,Jan,1,2019,N,26,OTHER,0,0
Firearms,Shotgun,Bolt Action,12 GA,Jan,1,2019,N,22,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2019,N,,OTHER,240,171783.48
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2019,Y,5,OTHER,0,0
Firearms,Shotgun,Bolt Action,12 GA,Oct,10,2019,N,22,OTHER,6,3457.13
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2019,N,18,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2019,N,18,OTHER,17,22304.21
Firearms,Shotgun,Side By Side,20 GA,Dec,12,2019,N,,OTHER,1,1339.99
Firearms,Shotgun,Side By Side,16 GA,Apr,4,2019,N,28,OTHER,6,5170.65
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2019,Y,22,OTHER,40,23972.65
Firearms,Shotgun,Single Shot,20 GA,Jan,1,2019,N,24,OTHER,14,1703
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2019,N,18,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,Jun,6,2019,Y,18.5,OTHER,59,19034.52
Firearms,Shotgun,Side By Side,12 GA,Jun,6,2019,N,18,OTHER,32,14624.03
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2019,N,18,OTHER,8,2950.55
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2019,Y,18,OTHER,32,8186
Firearms,Shotgun,Semiautomatic,28 GA,Mar,3,2019,N,27,OTHER,2,1872.42
Firearms,Shotgun,Pump Action,28 GA,Jun,6,2019,N,25,OTHER,10,7013.84
Firearms,Shotgun,Over/Under,28 GA,Jan,1,2019,N,,OTHER,8,3068.87
Firearms,Shotgun,Pump Action,410 GA,Aug,8,2019,N,25,OTHER,36,14535.19
Firearms,Shotgun,Semiautomatic,410 GA,Nov,11,2019,Y,22,OTHER,2,999.98
Firearms,Shotgun,Side By Side,20 GA,Aug,8,2019,N,28,OTHER,63,44259.02
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2019,Y,,OTHER,45,7991.57
Firearms,Shotgun,Over/Under,16 GA,Jan,1,2019,N,,OTHER,5,2606.35
Firearms,Shotgun,Over/Under,28 GA,Dec,12,2019,N,,OTHER,4,1556
Firearms,Shotgun,Side By Side,410 GA,Dec,12,2019,N,26,OTHER,7,4215.44
Firearms,Shotgun,Pump Action,410 GA,Jun,6,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,16 GA,Jun,6,2019,N,28,OTHER,5,4328.5
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2019,N,30,OTHER,1,379
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2019,Y,18.5,OTHER,37,12946.3
Firearms,Shotgun,Pump Action,10 GA,Dec,12,2019,N,28,OTHER,0,0
Firearms,Shotgun,Side By Side,20 GA,Sep,9,2019,Y,,OTHER,64,17672.52
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2019,N,32,OTHER,20,28700
Firearms,Shotgun,Bolt Action,12 GA,Jun,6,2019,N,,OTHER,17,8818.93
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2019,N,18.5,OTHER,5,2399.02
Firearms,Shotgun,Pump Action,28 GA,Apr,4,2019,N,,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2019,Y,14,OTHER,61,15292.83
Firearms,Shotgun,Semiautomatic,28 GA,Jan,1,2019,N,,OTHER,18,21239
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2019,N,30,OTHER,26,9342.56
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2019,Y,23,OTHER,11,3234
Firearms,Shotgun,Single Shot,12 GA,Feb,2,2019,Y,18,OTHER,0,0
Firearms,Shotgun,Over/Under,16 GA,Feb,2,2019,N,,OTHER,12,6980.05
Firearms,Shotgun,Semiautomatic,28 GA,Sep,9,2019,N,27,OTHER,19,17496.26
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2019,Y,20,OTHER,25,9987.17
Firearms,Shotgun,Pump Action,28 GA,Mar,3,2019,N,28,OTHER,14,5469.5
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2019,N,24,OTHER,8,934.6
Firearms,Shotgun,Semiautomatic,410 GA,Jun,6,2019,N,,OTHER,0,0
Firearms,Shotgun,Pump Action,28 GA,Apr,4,2019,N,28,OTHER,16,5543
Firearms,Shotgun,Side By Side,410 GA,Mar,3,2019,N,28,OTHER,26,16492.8
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2019,Y,24,OTHER,4,1347.96
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2019,N,18,OTHER,31,9160.54
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2019,N,18,OTHER,1,450.55
Firearms,Shotgun,Semiautomatic,20 GA,Sep,9,2019,Y,20,OTHER,31,12595.28
Firearms,Shotgun,Over/Under,16 GA,Nov,11,2019,N,26,OTHER,5,8912.57
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2019,Y,30,OTHER,41,32940.93
Firearms,Shotgun,Single Shot,20 GA,Jun,6,2019,N,22,OTHER,17,2126.32
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2019,N,18,OTHER,63,8566.89
Firearms,Shotgun,Over/Under,20 GA,Jul,7,2019,N,30,OTHER,12,28108
Firearms,Shotgun,Side By Side,20 GA,Jan,1,2019,N,26,OTHER,1,639.22
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2019,N,30,OTHER,2,6118
Firearms,Shotgun,Side By Side,12 GA,Jan,1,2019,N,30,OTHER,2,2237.06
Firearms,Shotgun,Side By Side,12 GA,Dec,12,2019,N,30,OTHER,4,4295.91
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2019,N,20,OTHER,5,1524.73
Firearms,Shotgun,Over/Under,20 GA,Jul,7,2019,N,32,OTHER,4,10256
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Jul,7,2019,N,,OTHER,18,5987.94
Firearms,Shotgun,Pump Action,10 GA,Jun,6,2019,N,26,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2019,N,34,OTHER,2,2072.98
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2019,N,22,OTHER,9,4130.91
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2019,Y,23,OTHER,10,2790
Firearms,Shotgun,Over/Under,410 GA,Feb,2,2019,N,30,OTHER,2,4898
Firearms,Shotgun,Over/Under,12 GA,May,5,2019,Y,18.5,OTHER,9,2802.3
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2019,Y,,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2019,Y,8,OTHER,3,1539.14
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2019,N,18.5,OTHER,1,479.69
Firearms,Shotgun,Side By Side,20 GA,Jan,1,2019,N,,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2019,N,31,OTHER,0,0
Firearms,Shotgun,Semiautomatic,28 GA,Aug,8,2019,N,27,OTHER,23,21153.53
Firearms,Shotgun,Bolt Action,12 GA,Aug,8,2019,N,22,OTHER,7,3707.1
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2019,N,32,OTHER,2,2148
Firearms,Shotgun,Pump Action,28 GA,Jun,6,2019,N,28,OTHER,4,1390.81
Firearms,Shotgun,Over/Under,410 GA,Apr,4,2019,N,32,OTHER,4,9796
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,May,5,2019,N,18.5,OTHER,0,0
Firearms,Shotgun,Pump Action,28 GA,Jul,7,2019,N,28,OTHER,11,4478.47
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2019,N,22,OTHER,10,1277.7
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2019,N,30,OTHER,9,3209.46
Firearms,Shotgun,Over/Under,20 GA,Nov,11,2019,N,30,OTHER,18,36068.72
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2019,N,22,OTHER,7,2727.78
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2019,Y,28,OTHER,16,2081.61
Firearms,Shotgun,Side By Side,20 GA,Dec,12,2019,N,26,OTHER,3,1879.35
Firearms,Shotgun,Pump Action,28 GA,Dec,12,2019,N,28,OTHER,10,3532.8
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2019,Y,8,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,Aug,8,2019,N,,OTHER,1,678.15
Firearms,Shotgun,Over/Under,410 GA,Jul,7,2019,N,32,OTHER,2,4898
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Feb,2,2019,N,18.5,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,Oct,10,2019,N,26,OTHER,2,1981.4
Firearms,Shotgun,Lever Action,12 GA,Oct,10,2019,N,22,OTHER,1,1140.98
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2019,Y,14.5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,Oct,10,2019,N,20,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2019,N,18,OTHER,7,2352.32
Firearms,Shotgun,Side By Side,12 GA,Jul,7,2019,N,26,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2019,Y,19,OTHER,6,4482
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2019,N,36,OTHER,3,4047
Firearms,Shotgun,Semiautomatic,10 GA,Dec,12,2019,N,26,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2019,Y,14,OTHER,2,1220
Firearms,Shotgun,Single Shot,28 GA,Feb,2,2019,N,28,OTHER,0,0
Firearms,Shotgun,Over/Under,16 GA,Sep,9,2019,N,29,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2019,Y,30,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2019,N,22,OTHER,28,14736.39
Firearms,Shotgun,Over/Under,410 GA,Jan,1,2019,N,30,OTHER,6,14644
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2019,N,32,OTHER,2,1978
Firearms,Shotgun,Side By Side,20 GA,Feb,2,2019,N,,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Aug,8,2019,N,18,OTHER,1,319
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2019,N,28,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2019,N,24,OTHER,4,6396
Firearms,Shotgun,Side By Side,410 GA,Apr,4,2019,N,26,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Mar,3,2019,N,18,OTHER,4,3887
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2019,N,34,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2019,Y,22,OTHER,5,784.6
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2019,N,32,OTHER,3,7347
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2019,Y,22,OTHER,8,3999.92
Firearms,Shotgun,Over/Under,20 GA,Jan,1,2019,N,32,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,May,5,2019,Y,26,OTHER,16,2898.39
Firearms,Shotgun,Pump Action,10 GA,Mar,3,2019,N,26,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,May,5,2019,NA,,OTHER,4,69
Firearms,Shotgun,Bolt Action,12 GA,Sep,9,2019,N,22,OTHER,4,2178.22
Firearms,Shotgun,Side By Side,410 GA,Jul,7,2019,N,26,OTHER,7,4362.59
Firearms,Shotgun,Side By Side,12 GA,Nov,11,2019,N,26,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2019,Y,28,OTHER,7,1049.93
Firearms,Shotgun,Semiautomatic,410 GA,Feb,2,2019,N,22,OTHER,7,2736.79
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2019,N,24,OTHER,6,714.7
Firearms,Shotgun,Side By Side,12 GA,Nov,11,2019,N,30,OTHER,3,3132.19
Firearms,Shotgun,Semiautomatic,10 GA,Jul,7,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,Feb,2,2019,N,26,OTHER,0,0
Firearms,Shotgun,Semiautomatic,16 GA,Mar,3,2019,N,28,OTHER,10,12990
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2019,NA,,OTHER,2,34.5
Firearms,Shotgun,Side By Side,12 GA,Feb,2,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Jun,6,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Oct,10,2019,Y,20,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2019,N,31,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2019,N,30,OTHER,6,1895.28
Firearms,Shotgun,Single Shot,12 GA,Oct,10,2019,Y,18,OTHER,4,3504.67
Firearms,Shotgun,Side By Side,12 GA,Aug,8,2019,N,26,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Jul,7,2019,N,30,OTHER,2,4848
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2019,N,21,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2019,N,24,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Oct,10,2019,N,20,OTHER,0,0
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2019,Y,18,OTHER,0,0
Firearms,Shotgun,Bolt Action,16 GA,Dec,12,2019,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2019,Y,12,OTHER,26,24752
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2019,Y,20.5,OTHER,1,839.99
Firearms,Shotgun,Lever Action,12 GA,Jun,6,2019,N,20,OTHER,0,0
Firearms,Shotgun,Single Shot,16 GA,May,5,2019,N,27,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2019,Y,8,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2019,N,30,OTHER,1,379.29
Firearms,Shotgun,Side By Side,28 GA,Jan,1,2019,N,26,OTHER,1,1590.22
Firearms,Shotgun,Semiautomatic,10 GA,Nov,11,2019,N,28,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Sep,9,2019,N,26,OTHER,3,1781.58
Firearms,Shotgun,Pump Action,28 GA,Sep,9,2019,N,26,OTHER,0,0
Firearms,Shotgun,Pump Action,28 GA,Feb,2,2019,N,22,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Feb,2,2019,N,20,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2019,N,18.5,OTHER,4,1980.12
Firearms,Shotgun,Pump Action,28 GA,Jun,6,2019,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2019,N,34,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,Jul,7,2019,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2019,N,18,OTHER,1,349.64
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2019,NA,,OTHER,2,34.5
Firearms,Shotgun,Single Shot,20 GA,Sep,9,2019,N,28,OTHER,0,0
Firearms,Shotgun,Side By Side,20 GA,Jul,7,2019,N,26,OTHER,0,0
Firearms,Shotgun,Side By Side,12 GA,Dec,12,2019,N,26,OTHER,0,0
Firearms,Shotgun,Over/Under,410 GA,Dec,12,2019,N,30,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,May,5,2019,N,21,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2019,Y,,OTHER,1,319.99
Firearms,Shotgun,Semiautomatic,10 GA,Aug,8,2019,N,28,OTHER,1,1329
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2019,Y,15,OTHER,0,0
Firearms,Shotgun,Over/Under,16 GA,Jan,1,2019,N,26,OTHER,3,4597.99
Firearms,Shotgun,Pump Action,12 GA,May,5,2019,Y,10,OTHER,1,564.26
Firearms,Shotgun,Pump Action,28 GA,Mar,3,2019,N,22,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Dec,12,2019,Y,20,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,Apr,4,2019,Y,,OTHER,25,7000
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2019,N,3,OTHER,0,0
Firearms,Shotgun,Single Shot,12 GA,Jan,1,2019,N,27,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Jul,7,2019,N,24,OTHER,3,4797
Firearms,Shotgun,Over/Under,28 GA,Feb,2,2019,N,32,OTHER,1,2449
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2019,Y,,OTHER,12,3807.08
Firearms,Shotgun,Pump Action,28 GA,Mar,3,2019,N,,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2019,Y,10,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2019,Y,5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2019,Y,9,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,Aug,8,2019,N,22,OTHER,7,2751.07
Firearms,Shotgun,Over/Under,410 GA,Dec,12,2019,N,32,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Jul,7,2019,N,18,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Sep,9,2019,N,30,OTHER,1,2449
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2019,N,24,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,May,5,2019,N,,OTHER,3,5477.77
Firearms,Shotgun,Single Shot,22 LR,Jun,6,2019,N,18.25,OTHER,1,425
Firearms,Shotgun,Semiautomatic,10 GA,Feb,2,2019,N,24,OTHER,2,2858
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2019,N,31,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2019,N,21,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Mar,3,2019,N,28,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2019,N,24,OTHER,3,4797
Firearms,Shotgun,Bolt Action,16 GA,Jan,1,2019,N,,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Jun,6,2019,N,18.5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,10 GA,Oct,10,2019,N,26,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2019,Y,14.375,OTHER,0,0
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2019,N,20,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2019,N,34,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2019,Y,10,OTHER,0,0
Firearms,Shotgun,Semiautomatic,10 GA,Jan,1,2019,N,26,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2019,Y,28,OTHER,2,2998
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2019,Y,14.5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2019,N,36,OTHER,0,0
Firearms,Shotgun,Single Shot,22 LR,Aug,8,2019,N,18.25,OTHER,2,850
Firearms,Shotgun,Bolt Action,16 GA,Sep,9,2019,N,,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,Sep,9,2019,N,,OTHER,0,0
Firearms,Shotgun,Single Shot,20 GA,Oct,10,2019,N,28,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2019,Y,26,OTHER,1,153.16
Firearms,Shotgun,Lever Action,12 GA,Jan,1,2019,N,22,OTHER,1,1160
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Apr,4,2019,N,18.5,OTHER,0,0
Firearms,Shotgun,Pump Action,10 GA,Aug,8,2019,N,26,OTHER,0,0
Firearms,Shotgun,Pump Action,28 GA,May,5,2019,N,22,OTHER,0,0
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2019,Y,22,OTHER,4,1999.96
Firearms,Shotgun,Single Shot,410 GA,Jul,7,2019,N,18.25,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2019,N,34,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Nov,11,2019,N,22,OTHER,1,996.5
Firearms,Shotgun,Semiautomatic,410 GA,Jul,7,2019,Y,22,OTHER,0,0
Firearms,Shotgun,Bolt Action,16 GA,Jul,7,2019,N,,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Jan,1,2019,N,32,OTHER,1,2449
Firearms,Shotgun,Single Shot,16 GA,Feb,2,2019,N,27,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,Jan,1,2019,N,30,OTHER,0,0
Firearms,Shotgun,Side By Side,12 GA,Oct,10,2019,N,26,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2019,N,24,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2019,N,24,OTHER,0,0
Firearms,Shotgun,Single Shot,12 GA,May,5,2019,Y,18,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2019,N,21,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2019,N,34,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2019,N,21,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR,Sep,9,2019,N,20,OTHER,1,371
Firearms,Shotgun,Semiautomatic,410 GA,Mar,3,2019,Y,19,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Jul,7,2019,N,,OTHER,1,408.45
Firearms,Shotgun,Side By Side,410 GA,Feb,2,2019,N,18,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Apr,4,2019,N,24,OTHER,1,1429
Firearms,Shotgun,Bolt Action,16 GA,May,5,2019,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2019,Y,24,OTHER,0,0
