b'type',b'category',b'subcategory',b'sizing',b'month_name',b'month_number',b'year_',b'tactical',b'barrel_length',b'trigger_action',b'quantity',b'amount'
Firearms,Shotgun,Pump Action,308 WIN/7.62 NATO,Dec,12,2021,NA,28,OTHER,1972,662099
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2021,Y,24,OTHER,1253,690035.87
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2021,N,26,OTHER,934,624813.55
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2021,Y,,OTHER,6753,2264452.65
Firearms,Shotgun,Over/Under,28 GA,Apr,4,2021,N,26,OTHER,111,60692.06
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2021,Y,23,OTHER,17,7421.93
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2021,N,30,OTHER,439,417571.33
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2021,Y,14.5,OTHER,391,169025.94
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2021,N,28,OTHER,5580,2985796.58
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2021,Y,14.4,OTHER,1168,452832.18
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,N,,OTHER,2222,2301202.51
Firearms,Shotgun,Over/Under,20 GA,May,5,2021,N,26,OTHER,613,251056.8
Firearms,Shotgun,Side By Side,410 GA,Feb,2,2021,N,28,OTHER,64,54983.17
Firearms,Shotgun,Single Shot,12 GA,May,5,2021,N,20,OTHER,0,0
Firearms,Shotgun,Side By Side,28 GA,Apr,4,2021,N,26,OTHER,3,4859.18
Firearms,Shotgun,Over/Under,28 GA,Dec,12,2021,N,29,OTHER,4,12275.48
Firearms,Shotgun,Semiautomatic,16 GA,Apr,4,2021,N,26,OTHER,1,1299
Firearms,Shotgun,Single Shot,22 LR,Feb,2,2021,N,18.25,OTHER,4,1659.8
Firearms,Shotgun,Single Shot,45/410 GA,Oct,10,2021,N,20,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2021,Y,30,OTHER,0,0
Firearms,Shotgun,Semiautomatic,16 GA,May,5,2021,N,26,OTHER,0,0
Firearms,Shotgun,Bolt Action,12 GA,Mar,3,2021,N,22,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2021,N,20,OTHER,6,1982.06
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2021,Y,22,OTHER,14,8587.46
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2021,Y,18,OTHER,1,174.63
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2021,N,3,OTHER,0,0
Firearms,Shotgun,Single Shot,28 GA,Nov,11,2021,N,28,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2021,N,,OTHER,666,157148.63
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2021,Y,,OTHER,4545,2077267.28
Firearms,Shotgun,Semiautomatic,410 GA,Dec,12,2021,N,,OTHER,1000,213500
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2021,N,26,OTHER,1971,826822.19
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2021,Y,18,OTHER,1997,1322400.52
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2021,Y,,OTHER,5169,2264604.81
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2021,Y,,OTHER,4913,2095257.79
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2021,N,26,OTHER,855,582624.15
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2021,N,,OTHER,1138,197630.13
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2021,N,,OTHER,549,673804.93
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,Y,,OTHER,11918,5544474.5
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2021,N,28,OTHER,1688,988399.24
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2021,N,24,OTHER,672,300022.15
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2021,N,26,OTHER,1082,500492.09
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2021,N,18,OTHER,1,74.95
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2021,N,20,OTHER,158,60621.67
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2021,N,28,OTHER,1385,327699.24
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2021,N,28,OTHER,121,51579.75
Firearms,Shotgun,Bolt Action,20 GA,May,5,2021,N,,OTHER,188,107134.03
Firearms,Shotgun,Pump Action,12 GA,May,5,2021,Y,14.4,OTHER,2558,959467.3
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2021,N,28,OTHER,1259,730063.47
Firearms,Shotgun,Single Shot,410 GA,Aug,8,2021,N,,OTHER,1528,205644.19
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2021,N,26,OTHER,1918,348309.53
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,N,24,OTHER,450,265876.59
Firearms,Shotgun,Lever Action,410 GA,May,5,2021,N,15,OTHER,316,215668.59
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2021,NA,,OTHER,3469,69488.29
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2021,Y,28,OTHER,344,111641.84
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2021,N,28,OTHER,2550,577599.47
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2021,Y,20,OTHER,5313,1809444.78
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2021,N,20,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,Jan,1,2021,N,25,OTHER,0,0
Firearms,Shotgun,Single Shot,45/410 GA,Dec,12,2021,N,20,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2021,N,29,OTHER,1,1614.14
Firearms,Shotgun,Single Shot,12 GA,Dec,12,2021,N,,OTHER,308,30082.55
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2021,Y,18.5,OTHER,3547,1102142.9
Firearms,Shotgun,Revolver,410 GA,May,5,2021,N,,REVOLVER,73,39717.85
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2021,N,,OTHER,574,436638.55
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2021,N,28,OTHER,557,238348.99
Firearms,Shotgun,Over/Under,28 GA,Oct,10,2021,N,28,OTHER,119,132483.48
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2021,N,24,OTHER,415,160845.75
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2021,Y,18,OTHER,8256,2193554.42
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2021,N,26,OTHER,765,349170.47
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2021,Y,26,OTHER,201,40664.16
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2021,N,26,OTHER,1206,366926.35
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2021,N,,OTHER,1532,180526.14
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2021,Y,20,OTHER,2062,886749.35
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2021,Y,18.5,OTHER,1435,582763.33
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2021,N,24,OTHER,310,148286.63
Firearms,Shotgun,Over/Under,410 GA,May,5,2021,N,18.5,OTHER,94,48827.34
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2021,Y,18,OTHER,12193,3319925.44
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2021,N,26,OTHER,1328,839353.46
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2021,N,28,OTHER,2638,777648.53
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2021,N,20,OTHER,178,69450.88
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2021,Y,18,OTHER,6569,1754710.2
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2021,N,26,OTHER,570,327813.83
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2021,Y,18.5,OTHER,7317,3740914.98
Firearms,Shotgun,Semiautomatic,10 GA,May,5,2021,N,,OTHER,0,0
Firearms,Shotgun,Over/Under,410 GA,May,5,2021,N,,OTHER,260,141236.45
Firearms,Shotgun,Pump Action,12 GA,May,5,2021,Y,18,OTHER,9574,2242696.35
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2021,Y,14.5,OTHER,406,175951.78
Firearms,Shotgun,Pump Action,20 GA,Jun,6,2021,N,24,OTHER,276,105254.6
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2021,N,24,OTHER,250,87685.87
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2021,N,24,OTHER,60,28915.1
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2021,N,18,OTHER,965,129918.6
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2021,N,26,OTHER,230,78263.74
Firearms,Shotgun,Over/Under,12 GA,May,5,2021,N,30,OTHER,811,1291037.91
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2021,N,30,OTHER,213,156272.25
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2021,Y,14.4,OTHER,1144,423189.12
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2021,NA,26,OTHER,1713,434794.51
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2021,N,26,OTHER,136,46518.6
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2021,Y,,OTHER,3521,1541385.99
Firearms,Shotgun,Over/Under,410 GA,Jun,6,2021,N,28,OTHER,237,156476.04
Firearms,Shotgun,Over/Under,12 GA,Apr,4,2021,N,30,OTHER,695,945640.91
Firearms,Shotgun,Semiautomatic,28 GA,Oct,10,2021,N,26,OTHER,40,21714.47
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2021,Y,18,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Apr,4,2021,N,29,OTHER,0,0
Firearms,Shotgun,Side By Side,12 GA,Jul,7,2021,Y,28,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Dec,12,2021,N,18.5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2021,N,13,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2021,Y,14,OTHER,444,156558.03
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2021,N,24,OTHER,300,90391.79
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2021,Y,14.4,OTHER,1101,404714.9
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2021,N,26,OTHER,1504,273715.44
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2021,N,28,OTHER,155,83756.49
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2021,NA,26,OTHER,1999,496110.21
Firearms,Shotgun,Side By Side,12 GA,Mar,3,2021,N,28,OTHER,158,97348.34
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2021,N,26,OTHER,765,413459
Firearms,Shotgun,Over/Under,12 GA,Apr,4,2021,N,28,OTHER,1920,1048889.5
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2021,N,30,OTHER,413,353507.98
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2021,N,28,OTHER,785,245027.48
Firearms,Shotgun,Pump Action,10 GA,Jun,6,2021,N,28,OTHER,0,0
Firearms,Shotgun,Single Shot,20 GA,Jan,1,2021,N,,OTHER,1487,137868.4
Firearms,Shotgun,Over/Under,20 GA,May,5,2021,N,28,OTHER,615,367986.37
Firearms,Shotgun,Semiautomatic,410 GA,Jan,1,2021,Y,18,OTHER,325,147020.34
Firearms,Shotgun,Lever Action,410 GA,May,5,2021,N,19,OTHER,128,85403.01
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2021,Y,14.4,OTHER,242,86179.41
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2021,Y,18,OTHER,2787,1502659.56
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,Y,18.5,OTHER,7674,3884671.35
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2021,N,,OTHER,225,155696.51
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2021,N,,OTHER,970,1072411.05
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2021,N,30,OTHER,53,44607.17
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2021,N,28,OTHER,1266,671677.64
Firearms,Shotgun,Pump Action,12 GA,May,5,2021,N,20,OTHER,429,178681.39
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2021,N,28,OTHER,804,607609.59
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2021,N,28,OTHER,1084,425957.76
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2021,N,24,OTHER,450,237070.49
Firearms,Shotgun,Over/Under,20 GA,Mar,3,2021,N,26,OTHER,973,446063.23
Firearms,Shotgun,Over/Under,410 GA,Apr,4,2021,N,26,OTHER,160,104862.72
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2021,N,,OTHER,407,205329.76
Firearms,Shotgun,Semiautomatic,410 GA,Mar,3,2021,N,20,OTHER,174,65727.33
Firearms,Shotgun,Over/Under,410 GA,Apr,4,2021,N,,OTHER,489,239334.9
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2021,N,28,OTHER,1,655.56
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2021,Y,20,OTHER,15,5865.94
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2021,Y,8,OTHER,0,0
Firearms,Shotgun,Side By Side,410 GA,Apr,4,2021,N,18,OTHER,0,0
Firearms,Shotgun,Pump Action,410 GA,May,5,2021,Y,18.5,OTHER,1,353.06
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2021,Y,18.5,OTHER,1,110.64
Firearms,Shotgun,Over/Under,410 GA,Jul,7,2021,N,18.25,OTHER,5,2065.75
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2021,Y,18,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2021,Y,,OTHER,5383,2723792.49
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2021,N,24,OTHER,647,432239.14
Firearms,Shotgun,Lever Action,12 GA,Feb,2,2021,N,18,OTHER,138,54893.67
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2021,Y,,OTHER,10893,3196852.27
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2021,Y,14.4,OTHER,863,350498.64
Firearms,Shotgun,Over/Under,28 GA,Jun,6,2021,N,26,OTHER,78,59328.66
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2021,N,26,OTHER,350,270046.15
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2021,N,,OTHER,1399,161237.49
Firearms,Shotgun,Pump Action,20 GA,Jun,6,2021,Y,18,OTHER,467,99837.41
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2021,Y,20,OTHER,2758,994374.23
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2021,N,28,OTHER,1199,379163.79
Firearms,Shotgun,Over/Under,28 GA,Dec,12,2021,N,26,OTHER,255,178550.43
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2021,Y,14.5,OTHER,457,187034.46
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2021,N,26,OTHER,112,119396.55
Firearms,Shotgun,Over/Under,20 GA,Aug,8,2021,N,30,OTHER,33,49989.34
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2021,Y,30,OTHER,140,141015.82
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2021,N,18,OTHER,157,17339.34
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,N,18,OTHER,275,109422.22
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2021,N,26,OTHER,271,214233.45
Firearms,Shotgun,Lever Action,410 GA,Dec,12,2021,N,19,OTHER,1254,848959.14
Firearms,Shotgun,Single Shot,20 GA,Oct,10,2021,N,26,OTHER,155,31423.89
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2021,N,,OTHER,601,58303.39
Firearms,Shotgun,Lever Action,410 GA,Sep,9,2021,N,24,OTHER,117,81687.42
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2021,Y,24,OTHER,447,314481.44
Firearms,Shotgun,Semiautomatic,410 GA,Jan,1,2021,N,24,OTHER,293,156173.74
Firearms,Shotgun,Lever Action,410 GA,Apr,4,2021,N,15,OTHER,208,144427.28
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2021,N,,OTHER,300,64050
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2021,N,,OTHER,719,401403.44
Firearms,Shotgun,Over/Under,12 GA,Apr,4,2021,N,26,OTHER,165,113991.69
Firearms,Shotgun,Over/Under,28 GA,Nov,11,2021,N,28,OTHER,200,163066.25
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2021,N,,OTHER,715,149799.78
Firearms,Shotgun,Bolt Action,20 GA,Dec,12,2021,N,22,OTHER,49,28290.93
Firearms,Shotgun,Pump Action,28 GA,Nov,11,2021,N,28,OTHER,94,33480.17
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2021,N,,OTHER,1737,1709069.89
Firearms,Shotgun,Over/Under,20 GA,Jun,6,2021,N,28,OTHER,557,310383.23
Firearms,Shotgun,Over/Under,28 GA,Jan,1,2021,N,28,OTHER,120,125927.69
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2021,N,26,OTHER,282,81814.03
Firearms,Shotgun,Over/Under,28 GA,Jun,6,2021,N,30,OTHER,8,13662
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2021,Y,28,OTHER,382,122211.56
Firearms,Shotgun,Pump Action,410 GA,Aug,8,2021,N,20,OTHER,0,0
Firearms,Shotgun,Side By Side,12 GA,Dec,12,2021,N,20,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Sep,9,2021,N,,OTHER,1,344.69
Firearms,Shotgun,Single Shot,28 GA,Jan,1,2021,N,28,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2021,Y,26,OTHER,0,0
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Sep,9,2021,N,18.5,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2021,N,22,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2021,N,20,OTHER,0,0
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2021,N,20,OTHER,22,3791.57
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2021,N,18,OTHER,273,87949.38
Firearms,Shotgun,Over/Under,410 GA,Jul,7,2021,N,,OTHER,117,70213.83
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2021,N,28,OTHER,251,76563.38
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2021,N,,OTHER,268,165577.23
Firearms,Shotgun,Pump Action,20 GA,May,5,2021,Y,18,OTHER,436,94303.16
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2021,N,22,OTHER,363,96675.4
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2021,Y,21,OTHER,48,58302.43
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2021,N,,OTHER,541,456655.01
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2021,N,32,OTHER,135,234559.74
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2021,N,30,OTHER,385,293821.64
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2021,N,26,OTHER,743,174663.28
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2021,N,26,OTHER,146,156300.3
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2021,Y,14.3,OTHER,198,68527.56
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2021,N,23,OTHER,225,26988.75
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2021,Y,,OTHER,1954,927728.96
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2021,Y,18.5,OTHER,1104,332162.6
Firearms,Shotgun,Bolt Action,20 GA,Jun,6,2021,N,22,OTHER,161,100090.93
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2021,N,,OTHER,2277,281998.2
Firearms,Shotgun,Semiautomatic,10 GA,Apr,4,2021,N,26,OTHER,6,8274
Firearms,Shotgun,Semiautomatic,410 GA,Nov,11,2021,N,26,OTHER,590,263502.24
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2021,N,,OTHER,1488,193932.66
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2021,N,24,OTHER,837,348954.71
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2021,N,30,OTHER,445,498527.13
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Sep,9,2021,N,,OTHER,76,28469.1
Firearms,Shotgun,Pump Action,10 GA,Mar,3,2021,N,24,OTHER,0,0
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2021,N,28,OTHER,2183,1354306
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2021,N,18.5,OTHER,197,64836.78
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2021,Y,24,OTHER,2314,1290203.19
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2021,N,26,OTHER,662,298996.96
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,N,28,OTHER,5246,2134165.74
Firearms,Shotgun,Semiautomatic,410 GA,Aug,8,2021,N,26,OTHER,149,50002.45
Firearms,Shotgun,Pump Action,10 GA,Oct,10,2021,N,26,OTHER,0,0
Firearms,Shotgun,Semiautomatic,28 GA,Apr,4,2021,N,24,OTHER,5,2190.39
Firearms,Shotgun,Side By Side,28 GA,Nov,11,2021,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2021,N,24,OTHER,1857,629135.03
Firearms,Shotgun,Bolt Action,20 GA,Nov,11,2021,N,,OTHER,854,469859.8
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2021,N,26,OTHER,104,71039.17
Firearms,Shotgun,Semiautomatic,OTHER,Nov,11,2021,N,26,OTHER,7,3114.6
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2021,N,28,OTHER,357,254634.93
Firearms,Shotgun,Single Shot,410 GA,Jul,7,2021,N,,OTHER,781,110884.92
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2021,NA,26,OTHER,161,45046.19
Firearms,Shotgun,Side By Side,12 GA,Jul,7,2021,Y,26,OTHER,0,0
Firearms,Shotgun,Single Shot,45/410 GA,Jun,6,2021,N,20,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2021,Y,22,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2021,N,30,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,May,5,2021,N,14,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2021,Y,18,OTHER,5,1449.75
Firearms,Shotgun,Single Shot,20 GA,Apr,4,2021,N,20.19,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2021,N,24,OTHER,495,191294.25
Firearms,Shotgun,Over/Under,410 GA,Apr,4,2021,N,28,OTHER,311,153258.37
Firearms,Shotgun,Semiautomatic,410 GA,Jan,1,2021,N,26,OTHER,106,52267.37
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2021,N,21,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2021,Y,14.4,OTHER,430,152336.65
Firearms,Shotgun,Single Shot,12 GA,Oct,10,2021,N,26,OTHER,194,29327.82
Firearms,Shotgun,Over/Under,28 GA,May,5,2021,N,26,OTHER,136,80184.91
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2021,Y,14.4,OTHER,668,254509.33
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2021,Y,18.5,OTHER,183,45213.16
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2021,N,22,OTHER,0,0
Firearms,Shotgun,Pump Action,20 GA,May,5,2021,Y,22,OTHER,0,0
Firearms,Shotgun,Pump Action,28 GA,Feb,2,2021,N,26,OTHER,4,2316
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2021,NA,26,OTHER,0,0
Firearms,Shotgun,Lever Action,12 GA,Oct,10,2021,N,28,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2021,N,20,OTHER,554,136907.25
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2021,Y,14.4,OTHER,773,272514.25
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2021,N,28,OTHER,1787,936025.92
Firearms,Shotgun,Over/Under,28 GA,Jul,7,2021,N,28,OTHER,168,161259.98
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2021,N,28,OTHER,2016,1063626.2
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2021,N,26,OTHER,745,375710.11
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Feb,2,2021,N,,OTHER,259,100823.46
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2021,Y,18.5,OTHER,2152,555974.62
Firearms,Shotgun,Over/Under,410 GA,May,5,2021,N,28,OTHER,487,224440.91
Firearms,Shotgun,Single Shot,12 GA,Oct,10,2021,Y,20,OTHER,5,861.1
Firearms,Shotgun,Side By Side,12 GA,Nov,11,2021,N,,OTHER,0,0
Firearms,Shotgun,Over/Under,20 GA,Aug,8,2021,N,32,OTHER,0,0
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2021,N,,OTHER,1261,151425.47
Firearms,Shotgun,Pump Action,20 GA,Jun,6,2021,N,22,OTHER,533,157499.2
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2021,N,24,OTHER,843,375707.49
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2021,Y,28,OTHER,454,144063.41
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2021,Y,18,OTHER,2471,1373043.32
Firearms,Shotgun,Lever Action,12 GA,Jun,6,2021,N,18,OTHER,100,43653.58
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2021,N,28,OTHER,63,21598.39
Firearms,Shotgun,Pump Action,410 GA,Nov,11,2021,N,18.5,OTHER,133,43970.08
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2021,N,26,OTHER,732,512023.38
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2021,N,,OTHER,1586,192084.47
Firearms,Shotgun,Over/Under,28 GA,Mar,3,2021,N,26,OTHER,223,122899.22
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2021,N,,OTHER,911,194498.5
Firearms,Shotgun,Single Shot,20 GA,Nov,11,2021,N,,OTHER,736,71687.83
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2021,N,26,OTHER,272,107420.36
Firearms,Shotgun,Lever Action,12 GA,Dec,12,2021,N,28,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2021,Y,10,OTHER,0,0
Firearms,Shotgun,Single Shot,12 GA,Nov,11,2021,Y,20,OTHER,7,1205.54
Firearms,Shotgun,Lever Action,12 GA,Dec,12,2021,NA,18.5,OTHER,0,0
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2021,Y,19,OTHER,0,0
Firearms,Shotgun,Lever Action,410 GA,Dec,12,2021,N,24,OTHER,136,95322.28
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2021,N,28,OTHER,1077,329146.75
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2021,Y,18.5,OTHER,2602,653751.63
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2021,N,,OTHER,207,138236.99
